,Sample Size,Metric,Training Time,Running Time,Input_Item,Recommended_Item,Category,designer,exterior_color
10,12236,euclidean,2.2130658626556396,35.74873399734497,"[1631, 'https://cdn.shopify.com/s/files/1/0384/0161/products/146905-1_20Bottega_20Veneta_20Laptop_20Pouch_20Padded_20Maxi_20I_2D_0002.jpg?v=1654888712']","[[4743, 'https://cdn.shopify.com/s/files/1/0384/0161/products/164059-1_20Givenchy_20Antigona_20Bag_20Studded_20Leather_20Small_2D_0002.jpg?v=1662136861'], [3218, 'https://cdn.shopify.com/s/files/1/0384/0161/products/159881-1_20Burberry_20Society_20Top_20Handle_20Bag_20Leather_20XL_2D_0002.jpg?v=1658503642'], [1122, 'https://cdn.shopify.com/s/files/1/0384/0161/products/136239-4_20Bvlgari_20B.Zero1_20Design_20Legend_20Zaha_20Hadid_2D_0002.jpg?v=1653672944'], [3206, 'https://cdn.shopify.com/s/files/1/0384/0161/products/159509-1_20Louis_20Vuitton_20Porte-Documents_20Jour_20Bag_20Damier_20Infini_20Leather_2D_0002.jpg?v=1658503046'], [1229, 'https://cdn.shopify.com/s/files/1/0384/0161/products/125209-434_20Gucci_20Hollywood_20Backpack_20Embroidered_20Me_2D_0002.jpg?v=1648491081'], [4508, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166837-1_20Hermes_20Tressage_20Cuir_20Bag_20Strap_20Epsom_2025mm_2D_0002.jpg?v=1660945507'], [948, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147324-1_20Chanel_20Vintage_20Chain_20Tote_20Quilted_20Caviar_20East_20West_2D_0002.jpg?v=1652469212'], [4021, 'https://cdn.shopify.com/s/files/1/0384/0161/products/159680-199_20Chanel_20O_20Case_20Clutch_20Colorblock_20Leather_20Large_2D_0002.jpg?v=1659733808'], [5875, 'https://cdn.shopify.com/s/files/1/0384/0161/products/174213-1_20Louis_20Vuitton_20Neverfull_20NM_20Tote_20Limited_20Edition_20Game_20On_20Multicolor_20Monogram_20MM_2D_0002.jpg?v=1663970244'], [19, 'https://cdn.shopify.com/s/files/1/0384/0161/products/123262-1_20Fendi_20Mon_20Tresor_20Bucket_20Bag_20Zucca_20Embossed_20Leather_20Small_2D_0002.jpg?v=1643908515']]",0.0,0.0,0.3
11,12236,manhattan,2.1567280292510986,52.05084204673767,"[1631, 'https://cdn.shopify.com/s/files/1/0384/0161/products/146905-1_20Bottega_20Veneta_20Laptop_20Pouch_20Padded_20Maxi_20I_2D_0002.jpg?v=1654888712']","[[1623, 'https://cdn.shopify.com/s/files/1/0384/0161/products/148335-1_20Bottega_20Veneta_20Laptop_20Pouch_20Padded_20Maxi_20Intrecciato_20Leather_2D_0002.jpg?v=1654887489'], [3218, 'https://cdn.shopify.com/s/files/1/0384/0161/products/159881-1_20Burberry_20Society_20Top_20Handle_20Bag_20Leather_20XL_2D_0002.jpg?v=1658503642'], [1122, 'https://cdn.shopify.com/s/files/1/0384/0161/products/136239-4_20Bvlgari_20B.Zero1_20Design_20Legend_20Zaha_20Hadid_2D_0002.jpg?v=1653672944'], [4743, 'https://cdn.shopify.com/s/files/1/0384/0161/products/164059-1_20Givenchy_20Antigona_20Bag_20Studded_20Leather_20Small_2D_0002.jpg?v=1662136861'], [3206, 'https://cdn.shopify.com/s/files/1/0384/0161/products/159509-1_20Louis_20Vuitton_20Porte-Documents_20Jour_20Bag_20Damier_20Infini_20Leather_2D_0002.jpg?v=1658503046'], [4508, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166837-1_20Hermes_20Tressage_20Cuir_20Bag_20Strap_20Epsom_2025mm_2D_0002.jpg?v=1660945507'], [948, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147324-1_20Chanel_20Vintage_20Chain_20Tote_20Quilted_20Caviar_20East_20West_2D_0002.jpg?v=1652469212'], [1229, 'https://cdn.shopify.com/s/files/1/0384/0161/products/125209-434_20Gucci_20Hollywood_20Backpack_20Embroidered_20Me_2D_0002.jpg?v=1648491081'], [5509, 'https://cdn.shopify.com/s/files/1/0384/0161/products/172444-1_20Louis_20Vuitton_20Neverfull_20Tote_20Epi_20Leather_2D_0002.jpg?v=1663358891'], [5786, 'https://cdn.shopify.com/s/files/1/0384/0161/products/173005-1_20Saint_20Laurent_20Classic_20Monogram_20Tote_20Matelasse_20Chevron_20Leather_20Large_2D_0002.jpg?v=1663963233']]",0.1,0.1,0.5
12,12236,cosine,2.238783121109009,23.193215131759644,"[11808, 'https://cdn.shopify.com/s/files/1/0384/0161/products/122912-98_20Chanel_20Vintage_20Cosmetic_20Case_20Quilted_20Pat_2D_0002.jpg?v=1646666953']","[[12030, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138149-2_20Hermes_202424_20Bag_20Togo_20with_20Swift_2035_2D_0002.jpg?v=1654872604'], [11869, 'https://cdn.shopify.com/s/files/1/0384/0161/products/143795-26_20Chanel_20Vintage_20Classic_20Single_20Flap_20Bag_20Vertical_20Quilt_20Velvet_20Jumbo_2D_0002.jpg?v=1653664561'], [11750, 'https://cdn.shopify.com/s/files/1/0384/0161/products/144224-1_20Chanel_20Trendy_20CC_20Top_20Handle_20Bag_20Quilted_20Lambskin_20Medium_2D_0002.jpg?v=1651856983'], [11391, 'https://cdn.shopify.com/s/files/1/0384/0161/products/120477-1_20Hermes_20Kelly_20To_20Go_20Wallet_20Ostrich_2D_0002.jpg?v=1643644305'], [11405, 'https://cdn.shopify.com/s/files/1/0384/0161/products/126662-8_20Chanel_20Jewelry_20Box_20Quilted_20Lambskin_2D_0002.jpg?v=1645115910'], [11947, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147401-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Jumbo_2D_0002.jpg?v=1654278850'], [12162, 'https://cdn.shopify.com/s/files/1/0384/0161/products/153540-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Medium_2D_0002.jpg?v=1655481495'], [11952, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149632-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Ca_2D_0002.jpg?v=1654279990'], [11751, 'https://cdn.shopify.com/s/files/1/0384/0161/products/144795-1_20Chanel_20So_20Black_20Classic_20Double_20Flap_20Bag_20Quilted_20Lambskin_20Jumbo_2D_0002.jpg?v=1651861318'], [12192, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149700-1_20Hermes_20Kelly_20Handbag_20Blue_20Togo_20with_20Gold_20Hardware_2032_2D_0002.jpg?v=1655484475']]",0.3,0.7,0.9
13,12236,euclidean,2.260709047317505,37.31419491767883,"[11808, 'https://cdn.shopify.com/s/files/1/0384/0161/products/122912-98_20Chanel_20Vintage_20Cosmetic_20Case_20Quilted_20Pat_2D_0002.jpg?v=1646666953']","[[11491, 'https://cdn.shopify.com/s/files/1/0384/0161/products/121292-16_20Chanel_20Vintage_20Classic_20Double_20Flap_20Bag_20Q_2D_0002.jpg?v=1647281495'], [11971, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147471-1_20Hermes_20Bolide_20Bag_20Clemence_2035_2D_0002.jpg?v=1654283048'], [11955, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138149-52_20Christian_20Dior_20Lady_20Dior_20Bag_20Wavy_20Crinkled_20Lambskin_20Mini_2D_0002.jpg?v=1654281020'], [11682, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142989-1_20Louis_20Vuitton_20Coussin_20Bag_20Monogram_20Embossed_20Lambskin_20PM_2D_0002.jpg?v=1651249320'], [12212, 'https://cdn.shopify.com/s/files/1/0384/0161/products/152974-1_20Chanel_2031_20Shopping_20Bag_20Quilted_20Lambskin_20Large_2D_0002.jpg?v=1655486154'], [11864, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141768-86_20Christian_20Dior_20Lady_20D-Lite_20Bag_20Cannage_20Embroidered_20Canvas_20Medium_2D_0002.jpg?v=1653663337'], [11977, 'https://cdn.shopify.com/s/files/1/0384/0161/products/148332-1_20Chanel_20CC_20Chain_20Drawstring_20Bucket_20Bag_20Quilted_20Caviar_20Mini_2D_0002.jpg?v=1654283989'], [12182, 'https://cdn.shopify.com/s/files/1/0384/0161/products/145429-140_20Christian_20Dior_20Lady_20Dior_20Bag_20Limited_20Edition_20Niki_20de_20Saint_20Phalle_20Embroidered_20Leather_20Medium_2D_0002.jpg?v=1655483688'], [11927, 'https://cdn.shopify.com/s/files/1/0384/0161/products/133553-2_20Louis_20Vuitton_20Pillow_20Speedy_20Bandouliere_20Bag_20Monogram_20Quilted_20Econyl_20Nylon_2025_2D_0002.jpg?v=1654275637'], [11498, 'https://cdn.shopify.com/s/files/1/0384/0161/products/120998-39_20Chanel_20Astronaut_20Essentials_20Backpack_20Sequin_20Embellished_20Printed_20Nylon_20Large_2D_0002.jpg?v=1647285823']]",0.3,0.4,0.3
14,12236,manhattan,2.422569990158081,53.65906000137329,"[11808, 'https://cdn.shopify.com/s/files/1/0384/0161/products/122912-98_20Chanel_20Vintage_20Cosmetic_20Case_20Quilted_20Pat_2D_0002.jpg?v=1646666953']","[[11491, 'https://cdn.shopify.com/s/files/1/0384/0161/products/121292-16_20Chanel_20Vintage_20Classic_20Double_20Flap_20Bag_20Q_2D_0002.jpg?v=1647281495'], [11971, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147471-1_20Hermes_20Bolide_20Bag_20Clemence_2035_2D_0002.jpg?v=1654283048'], [11955, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138149-52_20Christian_20Dior_20Lady_20Dior_20Bag_20Wavy_20Crinkled_20Lambskin_20Mini_2D_0002.jpg?v=1654281020'], [11682, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142989-1_20Louis_20Vuitton_20Coussin_20Bag_20Monogram_20Embossed_20Lambskin_20PM_2D_0002.jpg?v=1651249320'], [12212, 'https://cdn.shopify.com/s/files/1/0384/0161/products/152974-1_20Chanel_2031_20Shopping_20Bag_20Quilted_20Lambskin_20Large_2D_0002.jpg?v=1655486154'], [11864, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141768-86_20Christian_20Dior_20Lady_20D-Lite_20Bag_20Cannage_20Embroidered_20Canvas_20Medium_2D_0002.jpg?v=1653663337'], [11977, 'https://cdn.shopify.com/s/files/1/0384/0161/products/148332-1_20Chanel_20CC_20Chain_20Drawstring_20Bucket_20Bag_20Quilted_20Caviar_20Mini_2D_0002.jpg?v=1654283989'], [12182, 'https://cdn.shopify.com/s/files/1/0384/0161/products/145429-140_20Christian_20Dior_20Lady_20Dior_20Bag_20Limited_20Edition_20Niki_20de_20Saint_20Phalle_20Embroidered_20Leather_20Medium_2D_0002.jpg?v=1655483688'], [11927, 'https://cdn.shopify.com/s/files/1/0384/0161/products/133553-2_20Louis_20Vuitton_20Pillow_20Speedy_20Bandouliere_20Bag_20Monogram_20Quilted_20Econyl_20Nylon_2025_2D_0002.jpg?v=1654275637'], [11498, 'https://cdn.shopify.com/s/files/1/0384/0161/products/120998-39_20Chanel_20Astronaut_20Essentials_20Backpack_20Sequin_20Embellished_20Printed_20Nylon_20Large_2D_0002.jpg?v=1647285823']]",0.3,0.4,0.3
15,12236,cosine,2.0790131092071533,21.262664079666138,"[2464, 'https://cdn.shopify.com/s/files/1/0384/0161/products/132724-5_20Chanel_20Double_20Face_20Deauville_20Tote_20Fringe_2D_0002.jpg?v=1649097330']","[[2509, 'https://cdn.shopify.com/s/files/1/0384/0161/products/121991-20_20Chanel_20Double_20Face_20Deauville_20Tote_20Fringe_20Quilted_20Canvas_20Medium_2D_0002.jpg?v=1647269678'], [4924, 'https://cdn.shopify.com/s/files/1/0384/0161/products/151627-228_20Chanel_20Double_20Face_20Deauville_20Tote_20Fringe_20Quilted_20Canvas_20Medium_2D_0002.jpg?v=1657295382'], [3709, 'https://cdn.shopify.com/s/files/1/0384/0161/products/130017-15_20Chanel_20Double_20Face_20Deauville_20Tote_20Fringe_20Quilted_20Canvas_20Medium_2D_0002.jpg?v=1651857365'], [2549, 'https://cdn.shopify.com/s/files/1/0384/0161/products/117032-498_20Chanel_20Double_20Face_20Deauville_20Tote_20Fring_2D_0002.jpg?v=1645112392'], [6282, 'https://cdn.shopify.com/s/files/1/0384/0161/products/161880-56_20Chanel_20Up_20In_20The_20Air_20Flap_20Bag_20Perforated_20Leather_20Medium_2D_0002.jpg?v=1659739888'], [11906, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147634-2_20Chanel_20Deauville_20Tote_20Shearling_20Medium_2D_0002.jpg?v=1653678565'], [12137, 'https://cdn.shopify.com/s/files/1/0384/0161/products/143272-53_20Chanel_20Covered_20CC_20Shopping_20Tote_20Stitched_20Calfskin_20Medium_2D_0002.jpg?v=1655477520'], [11453, 'https://cdn.shopify.com/s/files/1/0384/0161/products/121292-322_20Chanel_20Boy_20Flap_20Bag_20Quilted_20Caviar_20Small_2D_0002.jpg?v=1646078468'], [11965, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142641-70_20Chanel_20Boy_20Flap_20Bag_20Chevron_20Caviar_20Old_20Medium_2D_0002.jpg?v=1654282461'], [6363, 'https://cdn.shopify.com/s/files/1/0384/0161/products/140133-115_20Chanel_20La_20Pausa_20Bay_20Shopping_20Tote_20Printed_20Canvas_20Large_2D_0002.jpg?v=1657297216']]",0.7,1.0,0.2
16,12236,euclidean,2.0895957946777344,33.803081035614014,"[2464, 'https://cdn.shopify.com/s/files/1/0384/0161/products/132724-5_20Chanel_20Double_20Face_20Deauville_20Tote_20Fringe_2D_0002.jpg?v=1649097330']","[[2500, 'https://cdn.shopify.com/s/files/1/0384/0161/products/132891-1_20Chanel_20Grand_20Shopping_20Tote_20Quilted_20Caviar_2D_0002.jpg?v=1647875082'], [3034, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149902-44_20Chanel_20French_20Riviera_20Hobo_20Quilted_20Nubuck_20Large_2D_0002.jpg?v=1658146044'], [2493, 'https://cdn.shopify.com/s/files/1/0384/0161/products/131635-1_20Chanel_20Grand_20Shopping_20Tote_20Quilted_20Caviar_2D_0002.jpg?v=1647874205'], [2209, 'https://cdn.shopify.com/s/files/1/0384/0161/products/133336-213_20Chanel_20Medallion_20Tote_20Quilted_20Caviar_2D_0002.jpg?v=1656692493'], [6220, 'https://cdn.shopify.com/s/files/1/0384/0161/products/158829-1_20Chanel_20Vertical_20Classic_20Vanity_20Case_20with_20Chain_20Quilted_20Caviar_20Small_2D_0002.jpg?v=1658510455'], [5388, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166997-322_20Louis_20Vuitton_20Slim_20Briefcase_20Taiga_20Leather_2D_0002.jpg?v=1663351466'], [3495, 'https://cdn.shopify.com/s/files/1/0384/0161/products/159143-1_20Gucci_20Hollywood_20Backpack_20Embroidered_20Mesh_20Large_2D_0002.jpg?v=1659277212'], [2407, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141181-5_20Saint_20Laurent_20LouLou_20Shoulder_20Bag_20Matelasse_20Chevron_20Leather_20Large_2D_0002.jpg?v=1651246220'], [2387, 'https://cdn.shopify.com/s/files/1/0384/0161/products/131767-275_20Louis_20Vuitton_20LV_20Friends_20A4_20Pouch_20Printed_20Monogram_20Taurillon_20Leather_2D_0002.jpg?v=1651850950'], [1958, 'https://cdn.shopify.com/s/files/1/0384/0161/products/151742-2_20Louis_20Vuitton_20Sprinter_20Backpack_20Monogram_2D_0002.jpg?v=1656083261']]",0.3,0.5,0.0
17,12236,manhattan,2.1033010482788086,49.42063307762146,"[2464, 'https://cdn.shopify.com/s/files/1/0384/0161/products/132724-5_20Chanel_20Double_20Face_20Deauville_20Tote_20Fringe_2D_0002.jpg?v=1649097330']","[[2500, 'https://cdn.shopify.com/s/files/1/0384/0161/products/132891-1_20Chanel_20Grand_20Shopping_20Tote_20Quilted_20Caviar_2D_0002.jpg?v=1647875082'], [3034, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149902-44_20Chanel_20French_20Riviera_20Hobo_20Quilted_20Nubuck_20Large_2D_0002.jpg?v=1658146044'], [6220, 'https://cdn.shopify.com/s/files/1/0384/0161/products/158829-1_20Chanel_20Vertical_20Classic_20Vanity_20Case_20with_20Chain_20Quilted_20Caviar_20Small_2D_0002.jpg?v=1658510455'], [5388, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166997-322_20Louis_20Vuitton_20Slim_20Briefcase_20Taiga_20Leather_2D_0002.jpg?v=1663351466'], [2493, 'https://cdn.shopify.com/s/files/1/0384/0161/products/131635-1_20Chanel_20Grand_20Shopping_20Tote_20Quilted_20Caviar_2D_0002.jpg?v=1647874205'], [2209, 'https://cdn.shopify.com/s/files/1/0384/0161/products/133336-213_20Chanel_20Medallion_20Tote_20Quilted_20Caviar_2D_0002.jpg?v=1656692493'], [2509, 'https://cdn.shopify.com/s/files/1/0384/0161/products/121991-20_20Chanel_20Double_20Face_20Deauville_20Tote_20Fringe_20Quilted_20Canvas_20Medium_2D_0002.jpg?v=1647269678'], [1958, 'https://cdn.shopify.com/s/files/1/0384/0161/products/151742-2_20Louis_20Vuitton_20Sprinter_20Backpack_20Monogram_2D_0002.jpg?v=1656083261'], [2420, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142509-2_20Saint_20Laurent_20Classic_20Monogram_20Envelope_20Satchel_20Matelasse_20Chevron_20Leather_20Large_2D_0002.jpg?v=1651248093'], [2407, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141181-5_20Saint_20Laurent_20LouLou_20Shoulder_20Bag_20Matelasse_20Chevron_20Leather_20Large_2D_0002.jpg?v=1651246220']]",0.4,0.6,0.0
18,12236,cosine,2.5810489654541016,22.491255044937134,"[7479, 'https://cdn.shopify.com/s/files/1/0384/0161/products/114333-1_20Telfar_20UGG_20Shopping_20Tote_20Shearling_20and_20Su_2D_0002.jpg?v=1639418960']","[[8145, 'https://cdn.shopify.com/s/files/1/0384/0161/products/158673-1_20Telfar_20UGG_20Shopping_20Tote_20Suede_20with_20Shearling_20Medium_2D_0002.jpg?v=1657899810'], [10890, 'https://cdn.shopify.com/s/files/1/0384/0161/products/131611-1_20Telfar_20UGG_20Shopping_20Tote_20Suede_20with_20Shear_2D_0002.jpg?v=1647279664'], [11380, 'https://cdn.shopify.com/s/files/1/0384/0161/products/157362-1_20Telfar_20UGG_20Shopping_20Tote_20Suede_20with_20Shearling_20Large_2D_0002.jpg?v=1656698223'], [10479, 'https://cdn.shopify.com/s/files/1/0384/0161/products/136458-1_20Telfar_20UGG_20Shopping_20Tote_20Suede_20with_20Shear_2D_0002.jpg?v=1649088882'], [9887, 'https://cdn.shopify.com/s/files/1/0384/0161/products/145098-1_20Telfar_20UGG_20Shopping_20Tote_20Suede_20with_20Shearling_20Large_2D_0002.jpg?v=1652458126'], [8044, 'https://cdn.shopify.com/s/files/1/0384/0161/products/131221-1_20Telfar_20UGG_20Shopping_20Tote_20Suede_20with_20Shear_2D_0002.jpg?v=1646681727'], [7429, 'https://cdn.shopify.com/s/files/1/0384/0161/products/125153-1_20Telfar_20UGG_20Shopping_20Tote_20Suede_20with_20Shear_2D_0002.jpg?v=1645224931'], [10111, 'https://cdn.shopify.com/s/files/1/0384/0161/products/161080-1_20Telfar_20UGG_20Reverse_20Shopping_20Tote_20Shearling_20and_20Suede_20Medium_2D_0002.jpg?v=1658501284'], [8321, 'https://cdn.shopify.com/s/files/1/0384/0161/products/115981-1_20Telfar_20UGG_20Shopping_20Tote_20Shearling_20and_20Su_2D_0002.jpg?v=1640022211'], [7478, 'https://cdn.shopify.com/s/files/1/0384/0161/products/114945-2_20Telfar_20UGG_20Shopping_20Tote_20Shearling_20and_20Su_2D_0002.jpg?v=1639423233']]",1.0,1.0,0.8
19,12236,euclidean,2.1195530891418457,35.73074913024902,"[7479, 'https://cdn.shopify.com/s/files/1/0384/0161/products/114333-1_20Telfar_20UGG_20Shopping_20Tote_20Shearling_20and_20Su_2D_0002.jpg?v=1639418960']","[[7478, 'https://cdn.shopify.com/s/files/1/0384/0161/products/114945-2_20Telfar_20UGG_20Shopping_20Tote_20Shearling_20and_20Su_2D_0002.jpg?v=1639423233'], [7299, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149071-1_20Salvatore_20Ferragamo_20Front_20Pocket_20Messenger_20Bag_20Gancini_20Embossed_20Leather_20Medium_2D_0002.jpg?v=1653669145'], [7631, 'https://cdn.shopify.com/s/files/1/0384/0161/products/87009-96_20Bottega_20Veneta_20Wristlet_20Toiletry_20Case_20Int_2D_0002.jpg?v=1637003668'], [10169, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166997-18_20Prada_20Women_s_20Drawstring_20Heeled_20Ankle_20Boots_20Leather_20with_20Nylon_2D_0002.jpg?v=1663356441'], [8272, 'https://cdn.shopify.com/s/files/1/0384/0161/products/117032-148_20Salvatore_20Ferragamo_20Gancini_20Wristlet_20Cl_2D_0002.jpg?v=1644015814'], [9045, 'https://cdn.shopify.com/s/files/1/0384/0161/products/165649-4_20Louis_20Vuitton_20Alma_20BB_20Shoulder_20Strap_20Vachetta_20Leather_2D_0002.jpg?v=1660337776'], [8979, 'https://cdn.shopify.com/s/files/1/0384/0161/products/156356-67_20Louis_20Vuitton_20LV_20Dragonne_20Keychain_20Damier_20Infini_20Leather_2D_0002.jpg?v=1660331683'], [8342, 'https://cdn.shopify.com/s/files/1/0384/0161/products/107877-61_20Stella_20McCartney_20Falabella_20Drawstring_20To_2D_0002.jpg?v=1637790341'], [7622, 'https://cdn.shopify.com/s/files/1/0384/0161/products/112987-1_20Burberry_20Pearson_20Clutch_20Leather_2D_0002.jpg?v=1638812362'], [7628, 'https://cdn.shopify.com/s/files/1/0384/0161/products/104676-7_20Prada_20Drawstring_20Backpack_20Tessuto_20Medium_2D_0002.jpg?v=1637164281']]",0.2,0.1,0.9
20,12236,manhattan,2.091390371322632,50.31939697265625,"[7479, 'https://cdn.shopify.com/s/files/1/0384/0161/products/114333-1_20Telfar_20UGG_20Shopping_20Tote_20Shearling_20and_20Su_2D_0002.jpg?v=1639418960']","[[7478, 'https://cdn.shopify.com/s/files/1/0384/0161/products/114945-2_20Telfar_20UGG_20Shopping_20Tote_20Shearling_20and_20Su_2D_0002.jpg?v=1639423233'], [7631, 'https://cdn.shopify.com/s/files/1/0384/0161/products/87009-96_20Bottega_20Veneta_20Wristlet_20Toiletry_20Case_20Int_2D_0002.jpg?v=1637003668'], [7299, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149071-1_20Salvatore_20Ferragamo_20Front_20Pocket_20Messenger_20Bag_20Gancini_20Embossed_20Leather_20Medium_2D_0002.jpg?v=1653669145'], [10169, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166997-18_20Prada_20Women_s_20Drawstring_20Heeled_20Ankle_20Boots_20Leather_20with_20Nylon_2D_0002.jpg?v=1663356441'], [8272, 'https://cdn.shopify.com/s/files/1/0384/0161/products/117032-148_20Salvatore_20Ferragamo_20Gancini_20Wristlet_20Cl_2D_0002.jpg?v=1644015814'], [8979, 'https://cdn.shopify.com/s/files/1/0384/0161/products/156356-67_20Louis_20Vuitton_20LV_20Dragonne_20Keychain_20Damier_20Infini_20Leather_2D_0002.jpg?v=1660331683'], [9045, 'https://cdn.shopify.com/s/files/1/0384/0161/products/165649-4_20Louis_20Vuitton_20Alma_20BB_20Shoulder_20Strap_20Vachetta_20Leather_2D_0002.jpg?v=1660337776'], [7628, 'https://cdn.shopify.com/s/files/1/0384/0161/products/104676-7_20Prada_20Drawstring_20Backpack_20Tessuto_20Medium_2D_0002.jpg?v=1637164281'], [8342, 'https://cdn.shopify.com/s/files/1/0384/0161/products/107877-61_20Stella_20McCartney_20Falabella_20Drawstring_20To_2D_0002.jpg?v=1637790341'], [7622, 'https://cdn.shopify.com/s/files/1/0384/0161/products/112987-1_20Burberry_20Pearson_20Clutch_20Leather_2D_0002.jpg?v=1638812362']]",0.2,0.1,0.9
21,12236,cosine,2.0803580284118652,21.980054140090942,"[6539, 'https://cdn.shopify.com/s/files/1/0384/0161/products/120931-2_20Louis_20Vuitton_20Elise_20Wallet_20Limited_20Editio_2D_0002.jpg?v=1643045070']","[[10042, 'https://cdn.shopify.com/s/files/1/0384/0161/products/171602-1_20Louis_20Vuitton_20Elise_20Wallet_20Limited_20Edition_20Monogram_20Dentelle_2D_0002.jpg?v=1662754664'], [6042, 'https://cdn.shopify.com/s/files/1/0384/0161/products/174695-1_20Louis_20Vuitton_20Bucket_20Bag_20Limited_20Edition_20Monogram_20Cerises_2D_0002.jpg?v=1664565789'], [2061, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147507-3_20Louis_20Vuitton_20Brazza_20Wallet_20Limited_20Edition_20Multicolor_20Damier_20Graphite_203D_2D_0002.jpg?v=1656094802'], [10876, 'https://cdn.shopify.com/s/files/1/0384/0161/products/170982-4_20Louis_20Vuitton_20Bifold_20Zip_20Wallet_20Limited_20Edition_20Monogram_20Canvas_20Compact_2D_0002.jpg?v=1664195433'], [3128, 'https://cdn.shopify.com/s/files/1/0384/0161/products/153534-167_20Louis_20Vuitton_20Twist_20Chain_20Wallet_20Leopard_20Wild_20Printed_20Leather_20and_20Calfskin_2D_0002.jpg?v=1658499454'], [2461, 'https://cdn.shopify.com/s/files/1/0384/0161/products/134920-3_20Louis_20Vuitton_20Paname_20Bag_20Set_20Limited_20Edit_2D_0002.jpg?v=1649082979'], [2932, 'https://cdn.shopify.com/s/files/1/0384/0161/products/151218-1_20Louis_20Vuitton_20Zipped_20Tote_20Limited_20Edition_20Titanium_20Monogram_20Canvas_2D_0002.jpg?v=1657904682'], [5979, 'https://cdn.shopify.com/s/files/1/0384/0161/products/172979-1_20Louis_20Vuitton_20Graceful_20Handbag_20Damier_20PM_2D_0002.jpg?v=1664562909'], [918, 'https://cdn.shopify.com/s/files/1/0384/0161/products/145871-1_20Louis_20Vuitton_20Neverfull_20NM_20Tote_20Monogram_20Canvas_20GM_2D_0002.jpg?v=1652459392'], [741, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142283-1_20Louis_20Vuitton_20Felicie_20Pochette_20Limited_20Edition_20Vivienne_20Xmas_20Monogram_20Canvas_2D_0002.jpg?v=1651246554']]",0.3,1.0,0.5
